trial,n_features,motif,mean_impact,median_impact,std_impact
17,17,Feedforward Loop,6.277308580602224e-07,0.0,2.682156046248466e-06
17,17,Feedback Loop,8.969900131841764e-07,0.0,7.237909239960775e-06
17,17,Single Input Module,0.0,0.0,0.0
18,17,Cascade,-1.7267777774558992e-07,0.0,1.4830058123444425e-06
18,17,Feedforward Loop,-3.6917440504149287e-07,-2.1104642655700445e-07,3.5563545707601372e-06
18,17,Feedback Loop,1.721319594335827e-07,0.0,9.373237265863742e-07
18,17,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
19,17,Cascade,3.193105970110212e-08,0.0,2.877370996056144e-07
19,17,Feedforward Loop,2.6948068157902786e-08,0.0,2.3126901958080728e-07
19,17,Feedback Loop,5.081587593362789e-08,0.0,9.746083468724172e-07
19,17,Single Input Module,0.0,0.0,0.0
20,17,Cascade,0.0,0.0,0.0
20,17,Feedforward Loop,0.0,0.0,0.0
20,17,Feedback Loop,0.0,0.0,0.0
20,17,Single Input Module,0.0,0.0,0.0
21,17,Cascade,0.0,0.0,0.0
21,17,Feedforward Loop,0.0,0.0,0.0
21,17,Feedback Loop,-2.827526057242519e-07,0.0,1.9931899763145646e-06
21,17,Single Input Module,0.0,0.0,0.0
22,17,Cascade,-8.659928648647073e-07,0.0,1.0911014964647217e-05
22,17,Feedforward Loop,6.277308580602224e-07,0.0,2.682156046248466e-06
22,17,Feedback Loop,8.969900131841764e-07,0.0,7.237909239960775e-06
22,17,Single Input Module,0.0,0.0,0.0
23,17,Cascade,0.0,0.0,0.0
23,17,Feedforward Loop,0.0,0.0,0.0
23,17,Feedback Loop,-2.827526057242519e-07,0.0,1.9931899763145646e-06
23,17,Single Input Module,0.0,0.0,0.0
24,17,Cascade,-1.7267777774558992e-07,0.0,1.4830058123444425e-06
24,17,Feedforward Loop,-3.6917440504149287e-07,-2.1104642655700445e-07,3.5563545707601372e-06
24,17,Feedback Loop,1.721319594335827e-07,0.0,9.373237265863742e-07
24,17,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
25,17,Cascade,0.0,0.0,0.0
25,17,Feedforward Loop,0.0,0.0,0.0
25,17,Feedback Loop,0.0,0.0,0.0
25,17,Single Input Module,0.0,0.0,0.0
26,17,Cascade,-1.7267777774558992e-07,0.0,1.4830058123444425e-06
26,17,Feedforward Loop,-3.6917440504149287e-07,-2.1104642655700445e-07,3.5563545707601372e-06
26,17,Feedback Loop,3.8396361615563345e-06,0.0,2.500181330594107e-05
26,17,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
27,17,Cascade,0.0,0.0,0.0
27,17,Feedforward Loop,0.0,0.0,0.0
27,17,Feedback Loop,0.0,0.0,0.0
27,17,Single Input Module,0.0,0.0,0.0
28,17,Cascade,-1.0387183075571166e-06,0.0,1.109844870416019e-05
28,17,Feedforward Loop,2.575849641883052e-07,-2.10711732506752e-08,4.290168332156493e-06
28,17,Feedback Loop,1.068828619235769e-06,0.0,7.406734617351308e-06
28,17,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
29,17,Cascade,-4.916409106583011e-07,0.0,4.2551553975082895e-06
29,17,Feedforward Loop,0.0,0.0,0.0
29,17,Feedback Loop,2.6924831815054546e-06,0.0,1.0173916601829662e-05
29,17,Single Input Module,0.0,0.0,0.0
30,17,Cascade,-1.4075265760172386e-07,0.0,1.522531137989358e-06
30,17,Feedforward Loop,-3.421655585080604e-07,-2.1104642655700445e-07,3.5876115333036884e-06
30,17,Feedback Loop,2.3134384948685012e-07,0.0,1.3105641996193433e-06
30,17,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
31,17,Cascade,-1.7267777774558992e-07,0.0,1.4830058123444425e-06
31,17,Feedforward Loop,-3.6917440504149287e-07,-2.1104642655700445e-07,3.5563545707601372e-06
31,17,Feedback Loop,1.721319594335827e-07,0.0,9.373237265863742e-07
31,17,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
32,17,Cascade,-1.357636151345903e-06,0.0,1.1702100540926713e-05
32,17,Feedforward Loop,6.277308580602224e-07,0.0,2.682156046248466e-06
32,17,Feedback Loop,3.880624239852727e-06,0.0,1.2142595600016062e-05
32,17,Single Input Module,0.0,0.0,0.0
33,17,Cascade,0.0,0.0,0.0
33,17,Feedforward Loop,0.0,0.0,0.0
33,17,Feedback Loop,0.0,0.0,0.0
33,17,Single Input Module,0.0,0.0,0.0
34,17,Cascade,-1.357636151345903e-06,0.0,1.1702100540926713e-05
34,17,Feedforward Loop,6.277308580602224e-07,0.0,2.682156046248466e-06
34,17,Feedback Loop,3.880624239852727e-06,0.0,1.2142595600016062e-05
34,17,Single Input Module,0.0,0.0,0.0
35,17,Cascade,-1.7267777774558992e-07,0.0,1.4830058123444425e-06
35,17,Feedforward Loop,-3.6917440504149287e-07,-2.1104642655700445e-07,3.5563545707601372e-06
35,17,Feedback Loop,1.6373712122628485e-07,0.0,9.394752548844352e-07
35,17,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
36,17,Cascade,-1.7267777774558992e-07,0.0,1.4830058123444425e-06
36,17,Feedforward Loop,-3.6917440504149287e-07,-2.1104642655700445e-07,3.5563545707601372e-06
36,17,Feedback Loop,3.8396361615563345e-06,0.0,2.500181330594107e-05
36,17,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
37,17,Cascade,0.0,0.0,0.0
37,17,Feedforward Loop,0.0,0.0,0.0
37,17,Feedback Loop,0.0,0.0,0.0
37,17,Single Input Module,0.0,0.0,0.0
38,17,Cascade,-1.357636151345903e-06,0.0,1.1702100540926713e-05
38,17,Feedforward Loop,6.277308580602224e-07,0.0,2.682156046248466e-06
38,17,Feedback Loop,3.589476722426656e-06,0.0,1.1959470363807613e-05
38,17,Single Input Module,0.0,0.0,0.0
39,17,Cascade,0.0,0.0,0.0
39,17,Feedforward Loop,0.0,0.0,0.0
39,17,Feedback Loop,0.0,0.0,0.0
39,17,Single Input Module,0.0,0.0,0.0
40,17,Cascade,-1.7267777774558992e-07,0.0,1.4830058123444425e-06
40,17,Feedforward Loop,-3.6917440504149287e-07,-2.1104642655700445e-07,3.5563545707601372e-06
40,17,Feedback Loop,1.721319594335827e-07,0.0,9.373237265863742e-07
40,17,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
41,17,Cascade,0.0,0.0,0.0
41,17,Feedforward Loop,0.0,0.0,0.0
41,17,Feedback Loop,0.0,0.0,0.0
41,17,Single Input Module,0.0,0.0,0.0
42,17,Cascade,-1.7267777774558992e-07,0.0,1.4830058123444425e-06
42,17,Feedforward Loop,-3.6917440504149287e-07,-2.1104642655700445e-07,3.5563545707601372e-06
42,17,Feedback Loop,1.721319594335827e-07,0.0,9.373237265863742e-07
42,17,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
43,17,Cascade,-1.7267777774558992e-07,0.0,1.4830058123444425e-06
43,17,Feedforward Loop,-3.6917440504149287e-07,-2.1104642655700445e-07,3.5563545707601372e-06
43,17,Feedback Loop,1.721319594335827e-07,0.0,9.373237265863742e-07
43,17,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
44,17,Cascade,-4.916409106583011e-07,0.0,4.2551553975082895e-06
44,17,Feedforward Loop,0.0,0.0,0.0
44,17,Feedback Loop,2.975235860724228e-06,0.0,1.0095228721684347e-05
44,17,Single Input Module,0.0,0.0,0.0
45,17,Cascade,-8.659928648647073e-07,0.0,1.0911014964647217e-05
45,17,Feedforward Loop,6.277308580602224e-07,0.0,2.682156046248466e-06
45,17,Feedback Loop,8.885951749768786e-07,0.0,7.239712312643866e-06
45,17,Single Input Module,0.0,0.0,0.0
46,17,Cascade,0.0,0.0,0.0
46,17,Feedforward Loop,0.0,0.0,0.0
46,17,Feedback Loop,0.0,0.0,0.0
46,17,Single Input Module,0.0,0.0,0.0
47,17,Cascade,-1.0387183075571166e-06,0.0,1.109844870416019e-05
47,17,Feedforward Loop,2.575849641883052e-07,-2.10711732506752e-08,4.290168332156493e-06
47,17,Feedback Loop,1.0604326051161295e-06,0.0,7.408298203396108e-06
47,17,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
48,17,Cascade,-1.4075265760172386e-07,0.0,1.522531137989358e-06
48,17,Feedforward Loop,-3.421655585080604e-07,-2.1104642655700445e-07,3.5876115333036884e-06
48,17,Feedback Loop,3.898848051609602e-06,0.0,2.5009816468600378e-05
48,17,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
49,17,Cascade,-1.4075265760172386e-07,0.0,1.522531137989358e-06
49,17,Feedforward Loop,-3.421655585080604e-07,-2.1104642655700445e-07,3.5876115333036884e-06
49,17,Feedback Loop,2.2294901127955227e-07,0.0,1.312486495278473e-06
49,17,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
50,17,Cascade,0.0,0.0,0.0
50,17,Feedforward Loop,0.0,0.0,0.0
50,17,Feedback Loop,-8.396014119639542e-09,0.0,8.353928570811142e-08
50,17,Single Input Module,0.0,0.0,0.0
51,17,Cascade,-1.7267777774558992e-07,0.0,1.4830058123444425e-06
51,17,Feedforward Loop,-3.6917440504149287e-07,-2.1104642655700445e-07,3.5563545707601372e-06
51,17,Feedback Loop,1.6373712122628485e-07,0.0,9.394752548844352e-07
51,17,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
52,17,Cascade,-1.357636151345903e-06,0.0,1.1702100540926713e-05
52,17,Feedforward Loop,6.277308580602224e-07,0.0,2.682156046248466e-06
52,17,Feedback Loop,3.880624239852727e-06,0.0,1.2142595600016062e-05
52,17,Single Input Module,0.0,0.0,0.0
53,17,Cascade,-1.3257193465821674e-06,0.0,1.1664714663553348e-05
53,17,Feedforward Loop,6.546789262181252e-07,0.0,2.678261358200588e-06
53,17,Feedback Loop,3.9398408335553616e-06,0.0,1.2201331546407989e-05
53,17,Single Input Module,0.0,0.0,0.0
54,17,Cascade,0.0,0.0,0.0
54,17,Feedforward Loop,0.0,0.0,0.0
54,17,Feedback Loop,0.0,0.0,0.0
54,17,Single Input Module,0.0,0.0,0.0
55,17,Cascade,-4.916409106583011e-07,0.0,4.2551553975082895e-06
55,17,Feedforward Loop,0.0,0.0,0.0
55,17,Feedback Loop,2.9836318748438675e-06,0.0,1.0092375917647836e-05
55,17,Single Input Module,0.0,0.0,0.0
56,17,Cascade,-6.643186884038911e-07,0.0,4.518255590799214e-06
56,17,Feedforward Loop,-3.6917440504149287e-07,-2.1104642655700445e-07,3.5563545707601372e-06
56,17,Feedback Loop,3.155760306540425e-06,0.0,1.0155498487314393e-05
56,17,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
57,17,Cascade,0.0,0.0,0.0
57,17,Feedforward Loop,0.0,0.0,0.0
57,17,Feedback Loop,0.0,0.0,0.0
57,17,Single Input Module,0.0,0.0,0.0
58,17,Cascade,0.0,0.0,0.0
58,17,Feedforward Loop,0.0,0.0,0.0
58,17,Feedback Loop,0.0,0.0,0.0
58,17,Single Input Module,0.0,0.0,0.0
59,17,Cascade,3.193105970110212e-08,0.0,2.877370996056144e-07
59,17,Feedforward Loop,2.6948068157902786e-08,0.0,2.3126901958080728e-07
59,17,Feedback Loop,5.921189005326743e-08,0.0,9.70504087582184e-07
59,17,Single Input Module,0.0,0.0,0.0
60,17,Cascade,0.0,0.0,0.0
60,17,Feedforward Loop,0.0,0.0,0.0
60,17,Feedback Loop,0.0,0.0,0.0
60,17,Single Input Module,0.0,0.0,0.0
61,17,Cascade,0.0,0.0,0.0
61,17,Feedforward Loop,0.0,0.0,0.0
61,17,Feedback Loop,0.0,0.0,0.0
61,17,Single Input Module,0.0,0.0,0.0
62,17,Cascade,-1.7267777774558992e-07,0.0,1.4830058123444425e-06
62,17,Feedforward Loop,-3.6917440504149287e-07,-2.1104642655700445e-07,3.5563545707601372e-06
62,17,Feedback Loop,1.721319594335827e-07,0.0,9.373237265863742e-07
62,17,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
63,17,Cascade,3.193105970110212e-08,0.0,2.877370996056144e-07
63,17,Feedforward Loop,2.6948068157902786e-08,0.0,2.3126901958080728e-07
63,17,Feedback Loop,5.921189005326743e-08,0.0,9.70504087582184e-07
63,17,Single Input Module,0.0,0.0,0.0
64,17,Cascade,-1.7267777774558992e-07,0.0,1.4830058123444425e-06
64,17,Feedforward Loop,-3.6917440504149287e-07,-2.1104642655700445e-07,3.5563545707601372e-06
64,17,Feedback Loop,1.721319594335827e-07,0.0,9.373237265863742e-07
64,17,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
65,17,Cascade,0.0,0.0,0.0
65,17,Feedforward Loop,0.0,0.0,0.0
65,17,Feedback Loop,0.0,0.0,0.0
65,17,Single Input Module,0.0,0.0,0.0
66,17,Cascade,0.0,0.0,0.0
66,17,Feedforward Loop,0.0,0.0,0.0
66,17,Feedback Loop,3.3847515963984997e-06,0.0,2.5132575542730654e-05
66,17,Single Input Module,0.0,0.0,0.0
67,17,Cascade,-1.7267777774558992e-07,0.0,1.4830058123444425e-06
67,17,Feedforward Loop,-3.6917440504149287e-07,-2.1104642655700445e-07,3.5563545707601372e-06
67,17,Feedback Loop,1.721319594335827e-07,0.0,9.373237265863742e-07
67,17,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
68,17,Cascade,3.193105970110212e-08,0.0,2.877370996056144e-07
68,17,Feedforward Loop,2.6948068157902786e-08,0.0,2.3126901958080728e-07
68,17,Feedback Loop,5.081587593362789e-08,0.0,9.746083468724172e-07
68,17,Single Input Module,0.0,0.0,0.0
69,17,Cascade,3.193105970110212e-08,0.0,2.877370996056144e-07
69,17,Feedforward Loop,2.6948068157902786e-08,0.0,2.3126901958080728e-07
69,17,Feedback Loop,5.081587593362789e-08,0.0,9.746083468724172e-07
69,17,Single Input Module,0.0,0.0,0.0
70,17,Cascade,-1.0387183075571166e-06,0.0,1.109844870416019e-05
70,17,Feedforward Loop,2.575849641883052e-07,-2.10711732506752e-08,4.290168332156493e-06
70,17,Feedback Loop,1.068828619235769e-06,0.0,7.406734617351308e-06
70,17,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
71,17,Cascade,0.0,0.0,0.0
71,17,Feedforward Loop,0.0,0.0,0.0
71,17,Feedback Loop,-8.396014119639542e-09,0.0,8.353928570811142e-08
71,17,Single Input Module,0.0,0.0,0.0
72,17,Cascade,-4.916409106583011e-07,0.0,4.2551553975082895e-06
72,17,Feedforward Loop,0.0,0.0,0.0
72,17,Feedback Loop,2.9836318748438675e-06,0.0,1.0092375917647836e-05
72,17,Single Input Module,0.0,0.0,0.0
73,17,Cascade,0.0,0.0,0.0
73,17,Feedforward Loop,0.0,0.0,0.0
73,17,Feedback Loop,0.0,0.0,0.0
73,17,Single Input Module,0.0,0.0,0.0
74,17,Cascade,0.0,0.0,0.0
74,17,Feedforward Loop,0.0,0.0,0.0
74,17,Feedback Loop,-2.827526057242519e-07,0.0,1.9931899763145646e-06
74,17,Single Input Module,0.0,0.0,0.0
75,17,Cascade,0.0,0.0,0.0
75,17,Feedforward Loop,0.0,0.0,0.0
75,17,Feedback Loop,-2.911486198438915e-07,0.0,1.9937373586614983e-06
75,17,Single Input Module,0.0,0.0,0.0
76,17,Cascade,0.0,0.0,0.0
76,17,Feedforward Loop,0.0,0.0,0.0
76,17,Feedback Loop,0.0,0.0,0.0
76,17,Single Input Module,0.0,0.0,0.0
77,17,Cascade,-6.643186884038911e-07,0.0,4.518255590799214e-06
77,17,Feedforward Loop,-3.6917440504149287e-07,-2.1104642655700445e-07,3.5563545707601372e-06
77,17,Feedback Loop,3.155760306540425e-06,0.0,1.0155498487314393e-05
77,17,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
78,17,Cascade,0.0,0.0,0.0
78,17,Feedforward Loop,0.0,0.0,0.0
78,17,Feedback Loop,3.667504202122752e-06,0.0,2.5011565148923704e-05
78,17,Single Input Module,0.0,0.0,0.0
79,17,Cascade,-1.0387183075571166e-06,0.0,1.109844870416019e-05
79,17,Feedforward Loop,2.575849641883052e-07,-2.10711732506752e-08,4.290168332156493e-06
79,17,Feedback Loop,1.068828619235769e-06,0.0,7.406734617351308e-06
79,17,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
80,17,Cascade,-8.659928648647073e-07,0.0,1.0911014964647217e-05
80,17,Feedforward Loop,6.277308580602224e-07,0.0,2.682156046248466e-06
80,17,Feedback Loop,8.885951749768786e-07,0.0,7.239712312643866e-06
80,17,Single Input Module,0.0,0.0,0.0
81,17,Cascade,-8.659928648647073e-07,0.0,1.0911014964647217e-05
81,17,Feedforward Loop,6.277308580602224e-07,0.0,2.682156046248466e-06
81,17,Feedback Loop,8.969900131841764e-07,0.0,7.237909239960775e-06
81,17,Single Input Module,0.0,0.0,0.0
82,17,Cascade,-4.916409106583011e-07,0.0,4.2551553975082895e-06
82,17,Feedforward Loop,0.0,0.0,0.0
82,17,Feedback Loop,2.9836318748438675e-06,0.0,1.0092375917647836e-05
82,17,Single Input Module,0.0,0.0,0.0
83,17,Cascade,-1.7267777774558992e-07,0.0,1.4830058123444425e-06
83,17,Feedforward Loop,-3.6917440504149287e-07,-2.1104642655700445e-07,3.5563545707601372e-06
83,17,Feedback Loop,1.721319594335827e-07,0.0,9.373237265863742e-07
83,17,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
84,17,Cascade,0.0,0.0,0.0
84,17,Feedforward Loop,0.0,0.0,0.0
84,17,Feedback Loop,-2.827526057242519e-07,0.0,1.9931899763145646e-06
84,17,Single Input Module,0.0,0.0,0.0
85,17,Cascade,0.0,0.0,0.0
85,17,Feedforward Loop,0.0,0.0,0.0
85,17,Feedback Loop,3.6591081880031123e-06,0.0,2.501294831206262e-05
85,17,Single Input Module,0.0,0.0,0.0
86,17,Cascade,-4.59709850957199e-07,0.0,4.1583502584612565e-06
86,17,Feedforward Loop,2.6948068157902786e-08,0.0,2.3126901958080728e-07
86,17,Feedback Loop,3.0344524544268623e-06,0.0,1.0165283800333013e-05
86,17,Single Input Module,0.0,0.0,0.0
87,17,Cascade,-8.659928648647073e-07,0.0,1.0911014964647217e-05
87,17,Feedforward Loop,6.277308580602224e-07,0.0,2.682156046248466e-06
87,17,Feedback Loop,8.969900131841764e-07,0.0,7.237909239960775e-06
87,17,Single Input Module,0.0,0.0,0.0
88,17,Cascade,0.0,0.0,0.0
88,17,Feedforward Loop,0.0,0.0,0.0
88,17,Feedback Loop,0.0,0.0,0.0
88,17,Single Input Module,0.0,0.0,0.0
89,17,Cascade,-4.916409106583011e-07,0.0,4.2551553975082895e-06
89,17,Feedforward Loop,0.0,0.0,0.0
89,17,Feedback Loop,2.9836318748438675e-06,0.0,1.0092375917647836e-05
89,17,Single Input Module,0.0,0.0,0.0
90,17,Cascade,-4.59709850957199e-07,0.0,4.1583502584612565e-06
90,17,Feedforward Loop,2.6948068157902786e-08,0.0,2.3126901958080728e-07
90,17,Feedback Loop,3.042848468546502e-06,0.0,1.0162401239273984e-05
90,17,Single Input Module,0.0,0.0,0.0
91,17,Cascade,3.193105970110212e-08,0.0,2.877370996056144e-07
91,17,Feedforward Loop,2.6948068157902786e-08,0.0,2.3126901958080728e-07
91,17,Feedback Loop,3.726716092176019e-06,0.0,2.502162100739897e-05
91,17,Single Input Module,0.0,0.0,0.0
92,17,Cascade,0.0,0.0,0.0
92,17,Feedforward Loop,0.0,0.0,0.0
92,17,Feedback Loop,-2.827526057242519e-07,0.0,1.9931899763145646e-06
92,17,Single Input Module,0.0,0.0,0.0
93,17,Cascade,0.0,0.0,0.0
93,17,Feedforward Loop,0.0,0.0,0.0
93,17,Feedback Loop,-8.396014119639542e-09,0.0,8.353928570811142e-08
93,17,Single Input Module,0.0,0.0,0.0
94,17,Cascade,-1.7267777774558992e-07,0.0,1.4830058123444425e-06
94,17,Feedforward Loop,-3.6917440504149287e-07,-2.1104642655700445e-07,3.5563545707601372e-06
94,17,Feedback Loop,1.721319594335827e-07,0.0,9.373237265863742e-07
94,17,Single Input Module,-4.0805451005456105e-07,-2.743090590229258e-07,9.631889212084259e-07
95,17,Cascade,-8.659928648647073e-07,0.0,1.0911014964647217e-05
95,17,Feedforward Loop,6.277308580602224e-07,0.0,2.682156046248466e-06
95,17,Feedback Loop,6.142374074599244e-07,0.0,7.090471921916977e-06
95,17,Single Input Module,0.0,0.0,0.0
96,17,Cascade,0.0,0.0,0.0
96,17,Feedforward Loop,0.0,0.0,0.0
96,17,Feedback Loop,0.0,0.0,0.0
96,17,Single Input Module,0.0,0.0,0.0
97,17,Cascade,0.0,0.0,0.0
97,17,Feedforward Loop,0.0,0.0,0.0
97,17,Feedback Loop,0.0,0.0,0.0
97,17,Single Input Module,0.0,0.0,0.0
98,17,Cascade,0.0,0.0,0.0
98,17,Feedforward Loop,0.0,0.0,0.0
98,17,Feedback Loop,-2.827526057242519e-07,0.0,1.9931899763145646e-06
98,17,Single Input Module,0.0,0.0,0.0
99,17,Cascade,0.0,0.0,0.0
99,17,Feedforward Loop,0.0,0.0,0.0
99,17,Feedback Loop,-2.827526057242519e-07,0.0,1.9931899763145646e-06
99,17,Single Input Module,0.0,0.0,0.0
